state_code,municipality_code,state_name,municipality_name
20,469,OAXACA,SANTIAGO JUXTLAHUACA
20,90,OAXACA,SAN ANDRES HUAXPALTEPEC
20,272,OAXACA,SAN MIGUEL PANIXTLAHUACA
20,364,OAXACA,SANTA CATARINA JUQUILA
20,390,OAXACA,SANTA LUCIA DEL CAMINO
20,26,OAXACA,CHALCATONGO DE HIDALGO
20,55,OAXACA,MARISCALA DE JUAREZ
20,337,OAXACA,SAN PEDRO Y SAN PABLO AYUTLA
20,396,OAXACA,SANTA MARIA LA ASUNCION
20,14,OAXACA,CIUDAD IXTEPEC
20,42,OAXACA,IXTLAN DE JUAREZ
20,128,OAXACA,SAN CRISTOBAL LACHIRIOAG
20,470,OAXACA,SANTIAGO LACHIGUIRI
21,63,PUEBLA,ESPERANZA
21,153,PUEBLA,TECALI DE HERRERA
21,5,PUEBLA,ACTEOPAN
21,22,PUEBLA,ATZITZIHUACAN
21,82,PUEBLA,IXCAQUIXTLA
21,132,PUEBLA,SAN MARTIN TEXMELUCAN
21,13,PUEBLA,ALTEPEXI
21,41,PUEBLA,CUAUTLANCINGO
21,141,PUEBLA,SAN PEDRO YELOIXTLAHUACA
21,172,PUEBLA,TETELA DE OCAMPO
21,50,PUEBLA,CHICHIQUILA
21,102,PUEBLA,NEALTICAN
21,137,PUEBLA,SAN NICOLAS BUENOS AIRES
21,186,PUEBLA,TLATLAUQUITEPEC
21,191,PUEBLA,TULCINGO
21,197,PUEBLA,XICOTEPEC
21,98,PUEBLA,MOLCAXAC
21,143,PUEBLA,SAN SALVADOR EL VERDE
21,57,PUEBLA,HONEY
21,195,PUEBLA,VICENTE GUERRERO
21,134,PUEBLA,SAN MATIAS TLALANCALECA
21,174,PUEBLA,TEZIUTLAN
21,185,PUEBLA,TLAPANALA
21,203,PUEBLA,XOCHITLAN TODOS SANTOS
21,214,PUEBLA,ZINACATEPEC
21,34,PUEBLA,CORONANGO
21,53,PUEBLA,CHIGNAHUAPAN
21,62,PUEBLA,EPATLAN
21,147,PUEBLA,SANTA INES AHUATEMPAN
21,183,PUEBLA,TLAOLA
21,210,PUEBLA,ZAPOTITLAN DE MENDEZ
21,217,PUEBLA,ZOQUITLAN
21,8,PUEBLA,AHUAZOTEPEC
21,74,PUEBLA,HUEJOTZINGO
21,117,PUEBLA,RAFAEL LARA GRAJALES
21,168,PUEBLA,TEPEXCO
21,170,PUEBLA,TEPEYAHUALCO
21,211,PUEBLA,ZARAGOZA
21,124,PUEBLA,SAN GABRIEL CHILAC
21,67,PUEBLA,GUADALUPE VICTORIA
21,75,PUEBLA,HUEYAPAN
21,1,PUEBLA,ACAJETE
21,47,PUEBLA,CHIAUTLA
21,148,PUEBLA,SANTA ISABEL CHOLULA
21,157,PUEBLA,TEHUITZINGO
21,61,PUEBLA,ELOXOCHITLAN
21,71,PUEBLA,HUAUCHINANGO
21,112,PUEBLA,PETLALCINGO
21,129,PUEBLA,SAN JOSE MIAHUATLAN
21,131,PUEBLA,SAN JUAN ATZOMPA
21,180,PUEBLA,TLAHUAPAN
21,59,PUEBLA,CHINANTLA
21,104,PUEBLA,NOPALUCAN
21,139,PUEBLA,SAN PABLO ANICANO
21,140,PUEBLA,SAN PEDRO CHOLULA
21,201,PUEBLA,XOCHILTEPEC
21,14,PUEBLA,AMIXTLAN
21,26,PUEBLA,CALPAN
21,166,PUEBLA,TEPEOJUMA
21,119,PUEBLA,SAN ANDRES CHOLULA
21,179,PUEBLA,TLACHICHUCA
21,200,PUEBLA,XOCHIAPULCO
21,60,PUEBLA,DOMINGO ARENAS
21,87,PUEBLA,JOLALPAN
21,133,PUEBLA,SAN MARTIN TOTOLTEPEC
21,25,PUEBLA,AYOTOXCO DE GUERRERO
21,29,PUEBLA,CAXHUACAN
21,46,PUEBLA,CHAPULCO
21,64,PUEBLA,FRANCISCO Z. MENA
21,88,PUEBLA,JONOTLA
21,90,PUEBLA,JUAN C. BONILLA
21,173,PUEBLA,TETELES DE AVILA CASTILLO
21,181,PUEBLA,TLALTENANGO
21,11,PUEBLA,ALBINO ZERTUCHE
21,17,PUEBLA,ATEMPAN
21,45,PUEBLA,CHALCHICOMULA DE SESMA
21,54,PUEBLA,CHIGNAUTLA
21,177,PUEBLA,TLACOTEPEC DE BENITO JUAREZ
21,109,PUEBLA,PAHUATLAN
21,114,PUEBLA,PUEBLA
21,155,PUEBLA,TECOMATLAN
21,73,PUEBLA,HUEHUETLAN EL CHICO
21,97,PUEBLA,MIXTLA
21,99,PUEBLA,CANADA MORELOS
21,111,PUEBLA,PANTEPEC
21,154,PUEBLA,TECAMACHALCO
21,189,PUEBLA,TOCHTEPEC
21,20,PUEBLA,ATOYATEMPAN
21,79,PUEBLA,HUITZILTEPEC
21,146,PUEBLA,SANTA CATARINA TLALTEMPAN
21,207,PUEBLA,ZACAPOAXTLA
21,16,PUEBLA,AQUIXTLA
21,94,PUEBLA,LIBRES
21,152,PUEBLA,SOLTEPEC
21,38,PUEBLA,CUAPIAXTLA DE MADERO
21,65,PUEBLA,GENERAL FELIPE ANGELES
21,144,PUEBLA,SAN SALVADOR HUIXCOLOTLA
21,150,PUEBLA,HUEHUETLAN EL GRANDE
21,142,PUEBLA,SAN SALVADOR EL SECO
21,44,PUEBLA,CUYOACO
21,115,PUEBLA,QUECHOLAC
21,2,PUEBLA,ACATENO
21,106,PUEBLA,OCOYUCAN
21,163,PUEBLA,TEPATLAXCO DE HIDALGO
21,169,PUEBLA,TEPEXI DE RODRIGUEZ
21,69,PUEBLA,HUAQUECHULA
21,209,PUEBLA,ZAPOTITLAN
21,39,PUEBLA,CUAUTEMPAN
21,92,PUEBLA,JUAN N. MENDEZ
21,128,PUEBLA,SAN JOSE CHIAPA
21,194,PUEBLA,VENUSTIANO CARRANZA
21,205,PUEBLA,YEHUALTEPEC
21,35,PUEBLA,COXCATLAN
21,89,PUEBLA,JOPALA
21,145,PUEBLA,SAN SEBASTIAN TLACOTEPEC
21,188,PUEBLA,TOCHIMILCO
21,204,PUEBLA,YAONAHUAC
21,23,PUEBLA,ATZITZINTLA
21,40,PUEBLA,CUAUTINCHAN
21,149,PUEBLA,SANTIAGO MIAHUATLAN
21,12,PUEBLA,ALJOJUCA
21,48,PUEBLA,CHIAUTZINGO
21,164,PUEBLA,TEPEACA
21,83,PUEBLA,IXTACAMAXTITLAN
21,156,PUEBLA,TEHUACAN
21,162,PUEBLA,TEPANGO DE RODRIGUEZ
21,208,PUEBLA,ZACATLAN
21,77,PUEBLA,HUEYTLALPAN
21,84,PUEBLA,IXTEPEC
21,10,PUEBLA,AJALPAN
21,167,PUEBLA,TEPETZINTLA
21,215,PUEBLA,ZONGOZOTLA
21,108,PUEBLA,ORIENTAL
21,165,PUEBLA,TEPEMAXALCO
21,199,PUEBLA,XIUTETELCO
21,51,PUEBLA,CHIETLA
21,171,PUEBLA,TEPEYAHUALCO DE CUAUHTEMOC
21,212,PUEBLA,ZAUTLA
21,6,PUEBLA,AHUACATLAN
21,55,PUEBLA,CHILA
21,66,PUEBLA,GUADALUPE
21,58,PUEBLA,CHILCHOTLA
21,85,PUEBLA,IZUCAR DE MATAMOROS
21,103,PUEBLA,NICOLAS BRAVO
21,178,PUEBLA,TLACUILOTEPEC
21,116,PUEBLA,QUIMIXTLAN
21,118,PUEBLA,LOS REYES DE JUAREZ
21,136,PUEBLA,SAN MIGUEL XOXTLA
21,19,PUEBLA,ATLIXCO
21,91,PUEBLA,JUAN GALINDO
21,151,PUEBLA,SANTO TOMAS HUEYOTLIPAN
21,175,PUEBLA,TIANGUISMANALCO
21,182,PUEBLA,TLANEPANTLA
21,196,PUEBLA,XAYACATLAN DE BRAVO
21,213,PUEBLA,ZIHUATEUTLA
21,122,PUEBLA,SAN FELIPE TEOTLALCINGO
21,138,PUEBLA,SAN NICOLAS DE LOS RANCHOS
21,3,PUEBLA,ACATLAN
21,4,PUEBLA,ACATZINGO
21,31,PUEBLA,COATZINGO
21,72,PUEBLA,HUEHUETLA
21,81,PUEBLA,IXCAMILPA DE GUERRERO
21,125,PUEBLA,SAN GREGORIO ATZOMPA
21,43,PUEBLA,CUETZALAN DEL PROGRESO
21,113,PUEBLA,PIAXTLA
21,161,PUEBLA,TEPANCO DE LOPEZ
21,206,PUEBLA,ZACAPALA
21,70,PUEBLA,HUATLATLAUCA
21,76,PUEBLA,HUEYTAMALCO
21,158,PUEBLA,TENAMPULCO
21,15,PUEBLA,AMOZOC
21,110,PUEBLA,PALMAR DE BRAVO
21,187,PUEBLA,TLAXCO
21,32,PUEBLA,COHETZALA
21,36,PUEBLA,COYOMEAPAN
22,7,QUERETARO                               ,EZEQUIEL MONTES
22,1,QUERETARO                               ,AMEALCO DE BONFIL
22,11,QUERETARO                               ,EL MARQUES
22,12,QUERETARO                               ,PEDRO ESCOBEDO
22,10,QUERETARO                               ,LANDA DE MATAMOROS
22,16,QUERETARO                               ,SAN JUAN DEL RIO
22,2,QUERETARO                               ,PINAL DE AMOLES
22,5,QUERETARO                               ,COLON
22,14,QUERETARO                               ,QUERETARO
22,13,QUERETARO                               ,PENAMILLER
22,8,QUERETARO                               ,HUIMILPAN
22,18,QUERETARO                               ,TOLIMAN
22,15,QUERETARO                               ,SAN JOAQUIN
22,4,QUERETARO                               ,CADEREYTA DE MONTES
22,17,QUERETARO                               ,TEQUISQUIAPAN
22,6,QUERETARO                               ,CORREGIDORA
22,3,QUERETARO                               ,ARROYO SECO
22,9,QUERETARO                               ,JALPAN DE SERRA
23,8,QUINTANA ROO,SOLIDARIDAD
23,3,QUINTANA ROO,ISLA MUJERES
23,2,QUINTANA ROO,FELIPE CARRILLO PUERTO
23,4,QUINTANA ROO,OTHON P. BLANCO
23,1,QUINTANA ROO,COZUMEL
23,11,QUINTANA ROO,PUERTO MORELOS
23,7,QUINTANA ROO,LAZARO CARDENAS
23,10,QUINTANA ROO,BACALAR
23,6,QUINTANA ROO,JOSE MARIA MORELOS
23,9,QUINTANA ROO,TULUM
23,5,QUINTANA ROO,BENITO JUAREZ
24,15,SAN LUIS POTOSI        ,CHARCAS
24,12,SAN LUIS POTOSI        ,TANCANHUITZ
24,8,SAN LUIS POTOSI        ,CERRITOS
24,43,SAN LUIS POTOSI        ,TIERRA NUEVA
24,52,SAN LUIS POTOSI        ,VILLA JUAREZ
24,37,SAN LUIS POTOSI        ,TAMAZUNCHALE
24,53,SAN LUIS POTOSI        ,AXTLA DE TERRAZAS
24,6,SAN LUIS POTOSI        ,CATORCE
24,11,SAN LUIS POTOSI        ,CIUDAD FERNANDEZ
24,26,SAN LUIS POTOSI        ,SAN ANTONIO
24,20,SAN LUIS POTOSI        ,MATEHUALA
24,57,SAN LUIS POTOSI        ,MATLAPA
24,32,SAN LUIS POTOSI        ,SANTA MARIA DEL RIO
24,49,SAN LUIS POTOSI        ,VILLA DE RAMOS
24,16,SAN LUIS POTOSI        ,EBANO
24,54,SAN LUIS POTOSI        ,XILITLA
24,28,SAN LUIS POTOSI        ,SAN LUIS POTOSI
24,17,SAN LUIS POTOSI        ,GUADALCAZAR
24,56,SAN LUIS POTOSI        ,VILLA DE ARISTA
24,33,SAN LUIS POTOSI        ,SANTO DOMINGO
24,14,SAN LUIS POTOSI        ,COXCATLAN
24,35,SAN LUIS POTOSI        ,SOLEDAD DE GRACIANO SANCHEZ
24,51,SAN LUIS POTOSI        ,VILLA HIDALGO
24,41,SAN LUIS POTOSI        ,TANLAJAS
24,10,SAN LUIS POTOSI        ,CIUDAD DEL MAIZ
24,44,SAN LUIS POTOSI        ,VANEGAS
24,7,SAN LUIS POTOSI        ,CEDRAL
24,3,SAN LUIS POTOSI        ,AQUISMON
24,9,SAN LUIS POTOSI        ,CERRO DE SAN PEDRO
24,1,SAN LUIS POTOSI        ,AHUALULCO
24,22,SAN LUIS POTOSI        ,MOCTEZUMA
24,47,SAN LUIS POTOSI        ,VILLA DE GUADALUPE
24,23,SAN LUIS POTOSI        ,RAYON
24,45,SAN LUIS POTOSI        ,VENADO
24,24,SAN LUIS POTOSI        ,RIOVERDE
24,42,SAN LUIS POTOSI        ,TANQUIAN DE ESCOBEDO
24,39,SAN LUIS POTOSI        ,TAMPAMOLON CORONA
24,5,SAN LUIS POTOSI        ,CARDENAS
24,25,SAN LUIS POTOSI        ,SALINAS
24,27,SAN LUIS POTOSI        ,SAN CIRO DE ACOSTA
24,55,SAN LUIS POTOSI        ,ZARAGOZA
24,50,SAN LUIS POTOSI        ,VILLA DE REYES
24,21,SAN LUIS POTOSI        ,MEXQUITIC DE CARMONA
24,38,SAN LUIS POTOSI        ,TAMPACAN
24,40,SAN LUIS POTOSI        ,TAMUIN
24,36,SAN LUIS POTOSI        ,TAMASOPO
24,58,SAN LUIS POTOSI        ,EL NARANJO
24,13,SAN LUIS POTOSI        ,CIUDAD VALLES
24,46,SAN LUIS POTOSI        ,VILLA DE ARRIAGA
24,34,SAN LUIS POTOSI        ,SAN VICENTE TANCUAYALAB
25,11,SINALOA,GUASAVE
25,16,SINALOA,SAN IGNACIO
25,8,SINALOA,ELOTA
25,5,SINALOA,COSALA
25,13,SINALOA,MOCORITO
25,1,SINALOA,AHOME
25,7,SINALOA,CHOIX
25,12,SINALOA,MAZATLAN
25,14,SINALOA,ROSARIO
25,4,SINALOA,CONCORDIA
25,6,SINALOA,CULIACAN
25,15,SINALOA,SALVADOR ALVARADO
25,2,SINALOA,ANGOSTURA
25,3,SINALOA,BADIRAGUATO
25,18,SINALOA,NAVOLATO
25,10,SINALOA,EL FUERTE
25,17,SINALOA,SINALOA
25,9,SINALOA,ESCUINAPA
26,18,SONORA,CAJEME
26,43,SONORA,NOGALES
26,2,SONORA,AGUA PRIETA
26,26,SONORA,ETCHOJOA
26,42,SONORA,NAVOJOA
26,56,SONORA,SAN MIGUEL DE HORCASITAS
26,63,SONORA,TEPACHE
26,41,SONORA,NACOZARI DE GARCIA
26,71,SONORA,BENITO JUAREZ
26,29,SONORA,GUAYMAS
26,40,SONORA,NACORI CHICO
26,66,SONORA,URES
26,69,SONORA,YECORA
26,20,SONORA,CARBO
26,35,SONORA,IMURIS
26,31,SONORA,HUACHINERA
26,55,SONORA,SAN LUIS RIO COLORADO
26,58,SONORA,SANTA ANA
26,48,SONORA,PUERTO PENASCO
26,19,SONORA,CANANEA
26,25,SONORA,EMPALME
26,30,SONORA,HERMOSILLO
26,23,SONORA,CUMPAS
26,39,SONORA,NACO
26,47,SONORA,PITIQUITO
26,17,SONORA,CABORCA
26,38,SONORA,MOCTEZUMA
26,7,SONORA,ATIL
26,16,SONORA,BENJAMIN HILL
26,72,SONORA,SAN IGNACIO RIO MUERTO
26,33,SONORA,HUATABAMPO
26,12,SONORA,BACUM
26,52,SONORA,SAHUARIPA
26,70,SONORA,GENERAL PLUTARCO ELIAS CALLES
26,51,SONORA,ROSARIO
26,4,SONORA,ALTAR
26,27,SONORA,FRONTERAS
26,3,SONORA,ALAMOS
26,36,SONORA,MAGDALENA
27,14,TABASCO,PARAISO
27,1,TABASCO,BALANCAN
27,5,TABASCO,COMALCALCO
27,11,TABASCO,JONUTA
27,6,TABASCO,CUNDUACAN
27,17,TABASCO,TENOSIQUE
27,4,TABASCO,CENTRO
27,9,TABASCO,JALAPA
27,16,TABASCO,TEAPA
27,7,TABASCO,EMILIANO ZAPATA
27,13,TABASCO,NACAJUCA
27,8,TABASCO,HUIMANGUILLO
27,12,TABASCO,MACUSPANA
27,2,TABASCO,CARDENAS
27,3,TABASCO,CENTLA
27,10,TABASCO,JALPA DE MENDEZ
27,15,TABASCO,TACOTALPA
28,24,TAMAULIPAS,MIER
28,21,TAMAULIPAS,EL MANTE
28,37,TAMAULIPAS,SOTO LA MARINA
28,39,TAMAULIPAS,TULA
28,30,TAMAULIPAS,PADILLA
28,42,TAMAULIPAS,VILLAGRAN
28,18,TAMAULIPAS,JIMENEZ
28,32,TAMAULIPAS,REYNOSA
28,38,TAMAULIPAS,TAMPICO
28,1,TAMAULIPAS,ABASOLO
28,25,TAMAULIPAS,MIGUEL ALEMAN
28,33,TAMAULIPAS,RIO BRAVO
28,2,TAMAULIPAS,ALDAMA
28,5,TAMAULIPAS,BURGOS
28,9,TAMAULIPAS,CIUDAD MADERO
28,35,TAMAULIPAS,SAN FERNANDO
28,3,TAMAULIPAS,ALTAMIRA
28,7,TAMAULIPAS,CAMARGO
28,29,TAMAULIPAS,OCAMPO
28,22,TAMAULIPAS,MATAMOROS
28,11,TAMAULIPAS,GOMEZ FARIAS
28,19,TAMAULIPAS,LLERA
28,27,TAMAULIPAS,NUEVO LAREDO
28,15,TAMAULIPAS,GUSTAVO DIAZ ORDAZ
28,17,TAMAULIPAS,JAUMAVE
28,40,TAMAULIPAS,VALLE HERMOSO
28,43,TAMAULIPAS,XICOTENCATL
28,12,TAMAULIPAS,GONZALEZ
28,4,TAMAULIPAS,ANTIGUO MORELOS
28,14,TAMAULIPAS,GUERRERO
28,16,TAMAULIPAS,HIDALGO
28,41,TAMAULIPAS,VICTORIA
28,6,TAMAULIPAS,BUSTAMANTE
29,35,TLAXCALA,TOCATLAN
29,53,TLAXCALA,SAN JUAN HUACTZINCO
29,13,TLAXCALA,HUAMANTLA
29,29,TLAXCALA,TEPEYANCO
29,38,TLAXCALA,TZOMPANTEPEC
29,52,TLAXCALA,SAN JOSE TEACALCO
29,56,TLAXCALA,SANTA ANA NOPALUCAN
29,23,TLAXCALA,NATIVITAS
29,51,TLAXCALA,SAN JERONIMO ZACUALPAN
29,32,TLAXCALA,TETLATLAHUCA
29,50,TLAXCALA,SAN FRANCISCO TETLANOHCAN
29,4,TLAXCALA,ATLTZAYANCA
29,15,TLAXCALA,IXTACUIXTLA DE MARIANO MATAMOROS
29,19,TLAXCALA,TEPETITLA DE LARDIZABAL
29,6,TLAXCALA,CALPULALPAN
29,49,TLAXCALA,SAN DAMIAN TEXOLOC
29,31,TLAXCALA,TETLA DE LA SOLIDARIDAD
29,37,TLAXCALA,ZILTLALTEPEC DE TRINIDAD SANCHEZ SANTOS
29,1,TLAXCALA,AMAXAC DE GUERRERO
29,5,TLAXCALA,APIZACO
29,44,TLAXCALA,ZACATELCO
29,58,TLAXCALA,SANTA CATARINA AYOMETLA
29,17,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS
29,54,TLAXCALA,SAN LORENZO AXOCOMANITLA
29,2,TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL
29,42,TLAXCALA,XICOHTZINCO
29,26,TLAXCALA,SANTA CRUZ TLAXCALA
29,41,TLAXCALA,PAPALOTLA DE XICOHTENCATL
29,27,TLAXCALA,TENANCINGO
29,43,TLAXCALA,YAUHQUEMEHCAN
29,45,TLAXCALA,BENITO JUAREZ
29,60,TLAXCALA,SANTA ISABEL XILOXOXTLA
29,12,TLAXCALA,ESPANITA
29,24,TLAXCALA,PANOTLA
29,8,TLAXCALA,CUAPIAXTLA
29,18,TLAXCALA,CONTLA DE JUAN CUAMATZI
29,30,TLAXCALA,TERRENATE
29,36,TLAXCALA,TOTOLAC
29,57,TLAXCALA,SANTA APOLONIA TEACALCO
29,16,TLAXCALA,IXTENCO
29,28,TLAXCALA,TEOLOCHOLCO
29,33,TLAXCALA,TLAXCALA
29,7,TLAXCALA,EL CARMEN TEQUEXQUITLA
29,39,TLAXCALA,XALOZTOC
29,25,TLAXCALA,SAN PABLO DEL MONTE
29,34,TLAXCALA,TLAXCO
29,48,TLAXCALA,LA MAGDALENA TLALTELULCO
29,11,TLAXCALA,MUNOZ DE DOMINGO ARENAS
29,20,TLAXCALA,SANCTORUM DE LAZARO CARDENAS
29,59,TLAXCALA,SANTA CRUZ QUILEHTLA
29,10,TLAXCALA,CHIAUTEMPAN
29,47,TLAXCALA,LAZARO CARDENAS
29,21,TLAXCALA,NANACAMILPA DE MARIANO ARISTA
29,14,TLAXCALA,HUEYOTLIPAN
29,22,TLAXCALA,ACUAMANALA DE MIGUEL HIDALGO
29,40,TLAXCALA,XALTOCAN
30,105,VERACRUZ DE IGNACIO DE LA LLAVE,MEDELLIN
30,106,VERACRUZ DE IGNACIO DE LA LLAVE,MIAHUATLAN
30,139,VERACRUZ DE IGNACIO DE LA LLAVE,SALTABARRANCA
30,149,VERACRUZ DE IGNACIO DE LA LLAVE,SOTEAPAN
30,172,VERACRUZ DE IGNACIO DE LA LLAVE,TEXISTEPEC
30,209,VERACRUZ DE IGNACIO DE LA LLAVE,TATAHUICAPAN DE JUAREZ
30,34,VERACRUZ DE IGNACIO DE LA LLAVE,CERRO AZUL
30,42,VERACRUZ DE IGNACIO DE LA LLAVE,COLIPA
30,152,VERACRUZ DE IGNACIO DE LA LLAVE,TAMPICO ALTO
30,160,VERACRUZ DE IGNACIO DE LA LLAVE,ALAMO TEMAPACHE
30,21,VERACRUZ DE IGNACIO DE LA LLAVE,ATOYAC
30,30,VERACRUZ DE IGNACIO DE LA LLAVE,CAMERINO Z. MENDOZA
30,165,VERACRUZ DE IGNACIO DE LA LLAVE,TEPATLAXCO
30,44,VERACRUZ DE IGNACIO DE LA LLAVE,CORDOBA
30,60,VERACRUZ DE IGNACIO DE LA LLAVE,CHINAMPA DE GOROSTIZA
30,65,VERACRUZ DE IGNACIO DE LA LLAVE,EMILIANO ZAPATA
30,10,VERACRUZ DE IGNACIO DE LA LLAVE,ALTOTONGA
30,38,VERACRUZ DE IGNACIO DE LA LLAVE,COATEPEC
30,92,VERACRUZ DE IGNACIO DE LA LLAVE,XICO
30,143,VERACRUZ DE IGNACIO DE LA LLAVE,SANTIAGO TUXTLA
30,148,VERACRUZ DE IGNACIO DE LA LLAVE,SOLEDAD DE DOBLADO
30,45,VERACRUZ DE IGNACIO DE LA LLAVE,COSAMALOAPAN DE CARPIO
30,51,VERACRUZ DE IGNACIO DE LA LLAVE,COYUTLA
30,155,VERACRUZ DE IGNACIO DE LA LLAVE,TANTOYUCA
30,179,VERACRUZ DE IGNACIO DE LA LLAVE,TLACOTEPEC DE MEJIA
30,192,VERACRUZ DE IGNACIO DE LA LLAVE,VEGA DE ALATORRE
30,128,VERACRUZ DE IGNACIO DE LA LLAVE,PEROTE
30,134,VERACRUZ DE IGNACIO DE LA LLAVE,PUENTE NACIONAL
30,129,VERACRUZ DE IGNACIO DE LA LLAVE,PLATON SANCHEZ
30,142,VERACRUZ DE IGNACIO DE LA LLAVE,SAN JUAN EVANGELISTA
30,175,VERACRUZ DE IGNACIO DE LA LLAVE,TIHUATLAN
30,68,VERACRUZ DE IGNACIO DE LA LLAVE,FORTIN
30,78,VERACRUZ DE IGNACIO DE LA LLAVE,IXCATEPEC
30,171,VERACRUZ DE IGNACIO DE LA LLAVE,TEXHUACAN
30,57,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONQUIACO
30,50,VERACRUZ DE IGNACIO DE LA LLAVE,COXQUIHUI
30,80,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DEL CAFE
30,176,VERACRUZ DE IGNACIO DE LA LLAVE,TLACOJALPAN
30,14,VERACRUZ DE IGNACIO DE LA LLAVE,AMATLAN DE LOS REYES
30,16,VERACRUZ DE IGNACIO DE LA LLAVE,LA ANTIGUA
30,28,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO
30,157,VERACRUZ DE IGNACIO DE LA LLAVE,CASTILLO DE TEAYO
30,1,VERACRUZ DE IGNACIO DE LA LLAVE,ACAJETE
30,90,VERACRUZ DE IGNACIO DE LA LLAVE,JAMAPA
30,119,VERACRUZ DE IGNACIO DE LA LLAVE,OTATITLAN
30,35,VERACRUZ DE IGNACIO DE LA LLAVE,CITLALTEPETL
30,89,VERACRUZ DE IGNACIO DE LA LLAVE,JALTIPAN
30,104,VERACRUZ DE IGNACIO DE LA LLAVE,MECAYAPAN
30,167,VERACRUZ DE IGNACIO DE LA LLAVE,TEPETZINTLA
30,181,VERACRUZ DE IGNACIO DE LA LLAVE,TLALIXCOYAN
30,33,VERACRUZ DE IGNACIO DE LA LLAVE,CAZONES DE HERRERA
30,81,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLANCILLO
30,88,VERACRUZ DE IGNACIO DE LA LLAVE,JALCOMULCO
30,24,VERACRUZ DE IGNACIO DE LA LLAVE,TLALTETELA
30,100,VERACRUZ DE IGNACIO DE LA LLAVE,MANLIO FABIO ALTAMIRANO
30,117,VERACRUZ DE IGNACIO DE LA LLAVE,OMEALCA
30,130,VERACRUZ DE IGNACIO DE LA LLAVE,PLAYA VICENTE
30,196,VERACRUZ DE IGNACIO DE LA LLAVE,YANGA
30,70,VERACRUZ DE IGNACIO DE LA LLAVE,HIDALGOTITLAN
30,85,VERACRUZ DE IGNACIO DE LA LLAVE,IXTACZOQUITLAN
30,47,VERACRUZ DE IGNACIO DE LA LLAVE,COSCOMATEPEC
30,111,VERACRUZ DE IGNACIO DE LA LLAVE,MOLOACAN
30,5,VERACRUZ DE IGNACIO DE LA LLAVE,ACULA
30,48,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE
30,141,VERACRUZ DE IGNACIO DE LA LLAVE,SAN ANDRES TUXTLA
30,124,VERACRUZ DE IGNACIO DE LA LLAVE,PAPANTLA
30,132,VERACRUZ DE IGNACIO DE LA LLAVE,LAS VIGAS DE RAMIREZ
30,189,VERACRUZ DE IGNACIO DE LA LLAVE,TUXPAN
30,29,VERACRUZ DE IGNACIO DE LA LLAVE,CALCAHUALCO
30,72,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA
30,82,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUATLAN DEL SURESTE
30,52,VERACRUZ DE IGNACIO DE LA LLAVE,CUICHAPA
30,63,VERACRUZ DE IGNACIO DE LA LLAVE,CHONTLA
30,93,VERACRUZ DE IGNACIO DE LA LLAVE,JILOTEPEC
30,114,VERACRUZ DE IGNACIO DE LA LLAVE,NAUTLA
30,131,VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO
30,178,VERACRUZ DE IGNACIO DE LA LLAVE,TLACOTALPAN
30,188,VERACRUZ DE IGNACIO DE LA LLAVE,TOTUTLA
30,202,VERACRUZ DE IGNACIO DE LA LLAVE,ZONTECOMATLAN DE LOPEZ Y FUENTES
30,27,VERACRUZ DE IGNACIO DE LA LLAVE,BENITO JUAREZ
30,59,VERACRUZ DE IGNACIO DE LA LLAVE,CHINAMECA
30,91,VERACRUZ DE IGNACIO DE LA LLAVE,JESUS CARRANZA
30,186,VERACRUZ DE IGNACIO DE LA LLAVE,TOMATLAN
30,58,VERACRUZ DE IGNACIO DE LA LLAVE,CHICONTEPEC
30,66,VERACRUZ DE IGNACIO DE LA LLAVE,ESPINAL
30,123,VERACRUZ DE IGNACIO DE LA LLAVE,PANUCO
30,138,VERACRUZ DE IGNACIO DE LA LLAVE,RIO BLANCO
30,67,VERACRUZ DE IGNACIO DE LA LLAVE,FILOMENO MATA
30,69,VERACRUZ DE IGNACIO DE LA LLAVE,GUTIERREZ ZAMORA
30,79,VERACRUZ DE IGNACIO DE LA LLAVE,IXHUACAN DE LOS REYES
30,97,VERACRUZ DE IGNACIO DE LA LLAVE,LERDO DE TEJADA
30,159,VERACRUZ DE IGNACIO DE LA LLAVE,TEHUIPANGO
30,170,VERACRUZ DE IGNACIO DE LA LLAVE,TEXCATEPEC
30,180,VERACRUZ DE IGNACIO DE LA LLAVE,TLACHICHILCO
30,200,VERACRUZ DE IGNACIO DE LA LLAVE,ZENTLA
30,9,VERACRUZ DE IGNACIO DE LA LLAVE,ALTO LUCERO DE GUTIERREZ BARRIOS
30,13,VERACRUZ DE IGNACIO DE LA LLAVE,NARANJOS AMATLAN
30,43,VERACRUZ DE IGNACIO DE LA LLAVE,COMAPA
